Freq.,Vout.,Phase.
5.00000000000000e+000,-2.87983979416689e+000,-1.53743737464383e+002
6.29462705897084e+000,2.33415122936668e+000,-1.65237111535646e+002
7.92446596230557e+000,7.20060110246600e+000,-1.79304471815997e+002
9.97631157484440e+000,1.15976928102444e+001,1.64296432347676e+002
1.25594321575479e+001,1.54108021716271e+001,1.46129274762224e+002
1.58113883008419e+001,1.85615993032689e+001,1.27068550316627e+002
1.99053585276749e+001,2.10334656284630e+001,1.08151412157851e+002
2.50593616813636e+001,2.28770288834289e+001,9.03409699837292e+001
3.15478672240097e+001,2.41917350317209e+001,7.43253794555282e+001
3.97164117362141e+001,2.50957758663355e+001,6.04453352101384e+001
5.00000000000000e+001,2.57005519387056e+001,4.87432792825497e+001
6.29462705897084e+001,2.60972453072786e+001,3.90670041532681e+001
7.92446596230557e+001,2.63539568155169e+001,3.11682975799796e+001
9.97631157484440e+001,2.65185857590477e+001,2.47717113958655e+001
1.25594321575479e+002,2.66235297290990e+001,1.96133049429822e+001
1.58113883008419e+002,2.66901526475506e+001,1.54581385320313e+001
1.99053585276749e+002,2.67323120149410e+001,1.21052992402421e+001
2.50593616813636e+002,2.67588970806116e+001,9.38658502484149e+000
3.15478672240097e+002,2.67755616307538e+001,7.16244904670802e+000
3.97164117362141e+002,2.67858688763813e+001,5.31709110424776e+000
5.00000000000000e+002,2.67920301632483e+001,3.75357877666253e+000
6.29462705897084e+002,2.67953701235168e+001,2.38934273964054e+000
7.92446596230557e+002,2.67966078134567e+001,1.15212141219103e+000
9.97631157484441e+002,2.67960102206856e+001,-2.36949907383993e-002
1.25594321575479e+003,2.67934497400145e+001,-1.20042151174278e+000
1.58113883008419e+003,2.67883778834207e+001,-2.44024813994311e+000
1.99053585276749e+003,2.67797106744277e+001,-3.80831830251528e+000
2.50593616813636e+003,2.67656043682081e+001,-5.37576783560133e+000
3.15478672240097e+003,2.67430816501727e+001,-7.22268379311114e+000
3.97164117362141e+003,2.67074486066200e+001,-9.44076309329120e+000
5.00000000000001e+003,2.66514269495415e+001,-1.21351195384393e+001
6.29462705897085e+003,2.65639315911222e+001,-1.54241204574898e+001
7.92446596230558e+003,2.64284918187357e+001,-1.94352885019880e+001
9.97631157484441e+003,2.62215205602690e+001,-2.42943791952726e+001
1.25594321575479e+004,2.59110678564586e+001,-3.01046242832672e+001
1.58113883008419e+004,2.54573131966018e+001,-3.69158631037131e+001
1.99053585276749e+004,2.48163789103980e+001,-4.46912707275033e+001
2.50593616813637e+004,2.39480063194252e+001,-5.32908634103779e+001
3.15478672240097e+004,2.28245920377889e+001,-6.24939078538774e+001
3.97164117362142e+004,2.14361136160347e+001,-7.20617867991682e+001
5.00000000000001e+004,1.97867928411932e+001,-8.18078966660492e+001
6.29462705897085e+004,1.78852853767251e+001,-9.16289179874570e+001
7.92446596230558e+004,1.57350233389224e+001,-1.01478957087762e+002
9.97631157484442e+004,1.33308677329318e+001,-1.11306863582963e+002
1.25594321575479e+005,1.06640613693286e+001,-1.20998188603539e+002
1.58113883008419e+005,7.73249009762494e+000,-1.30360847494248e+002
1.99053585276749e+005,4.54958068890821e+000,-1.39167678683574e+002
2.50593616813637e+005,1.14580735894146e+000,-1.47229565363136e+002
3.15478672240097e+005,-2.43762870381084e+000,-1.54452573016505e+002
3.97164117362142e+005,-6.15806225210709e+000,-1.60852362894804e+002
5.00000000000000e+005,-9.97851256722106e+000,-1.66533717689261e+002
Step,Information:,Run=10,Run:,10/100
5.00000000000000e+000,-4.09444966865497e+000,-1.50747359927610e+002
6.29462705897084e+000,1.19540505440826e+000,-1.61647254738917e+002
7.92446596230557e+000,6.16681965245328e+000,-1.75127100740944e+002
9.97631157484440e+000,1.07000912629102e+001,1.68979652348114e+002
1.25594321575479e+001,1.46761419653755e+001,1.51146395250690e+002
1.58113883008419e+001,1.80041685011916e+001,1.32174594373498e+002
1.99053585276749e+001,2.06499392250335e+001,1.13080932554292e+002
2.50593616813636e+001,2.26477399713536e+001,9.48718844690182e+001
3.15478672240097e+001,2.40874445670192e+001,7.83198981208930e+001
3.97164117362141e+001,2.50855826095321e+001,6.38538205140777e+001
5.00000000000000e+001,2.57573280744158e+001,5.15825350593179e+001
6.29462705897084e+001,2.61998003927272e+001,4.13920805535896e+001
7.92446596230557e+001,2.64869481301477e+001,3.30497059895507e+001
9.97631157484440e+001,2.66714396586906e+001,2.62811113885544e+001
1.25594321575479e+002,2.67891877284790e+001,2.08161590966227e+001
1.58113883008419e+002,2.68639975514271e+001,1.64108211799373e+001
1.99053585276749e+002,2.69113614087508e+001,1.28546273989424e+001
2.50593616813636e+002,2.69412382115634e+001,9.97047900621880e+000
3.15478672240097e+002,2.69599706150721e+001,7.61100296702765e+000
3.97164117362141e+002,2.69715594930514e+001,5.65369045513931e+000
5.00000000000000e+002,2.69784893672298e+001,3.99590044061544e+000
6.29462705897084e+002,2.69822494095929e+001,2.55017427009906e+000
7.92446596230557e+002,2.69836488680716e+001,1.23998431390824e+000
9.97631157484441e+002,2.69829896041878e+001,-4.11290648382249e-003
1.25594321575479e+003,2.69801310563143e+001,-1.24801220071256e+000
1.58113883008419e+003,2.69744614733772e+001,-2.55739229730036e+000
1.99053585276749e+003,2.69647706198538e+001,-4.00093701910334e+000
2.50593616813636e+003,2.69490007065142e+001,-5.65348409609827e+000
3.15478672240097e+003,2.69238324855858e+001,-7.59903135610410e+000
3.97164117362141e+003,2.68840432887426e+001,-9.93331947208526e+000
5.00000000000001e+003,2.68215607482639e+001,-1.27653276818561e+001
6.29462705897085e+003,2.67241519839698e+001,-1.62163816428295e+001
7.92446596230558e+003,2.65737822445358e+001,-2.04146718448024e+001
9.97631157484441e+003,2.63449326097489e+001,-2.54821355347128e+001
1.25594321575479e+004,2.60036590749987e+001,-3.15110090741280e+001
1.58113883008419e+004,2.55087917148176e+001,-3.85312287849396e+001
1.99053585276749e+004,2.48167755388975e+001,-4.64792147815425e+001
2.50593616813637e+004,2.38901071396652e+001,-5.51894995918054e+001
3.15478672240097e+004,2.27059558367991e+001,-6.44287839263002e+001
3.97164117362142e+004,2.12592758989072e+001,-7.39655443186256e+001
5.00000000000001e+004,1.95574153502350e+001,-8.36352434553684e+001
6.29462705897085e+004,1.76095040216712e+001,-9.33589417559949e+001
7.92446596230558e+004,1.54175616034294e+001,-1.03106220911771e+002
9.97631157484442e+004,1.29746738336656e+001,-1.12828731471402e+002
1.25594321575479e+005,1.02712575089855e+001,-1.22405993379509e+002
1.58113883008419e+005,7.30577222057231e+000,-1.31639091015230e+002
1.99053585276749e+005,4.09306205361972e+000,-1.40300114382654e+002
2.50593616813637e+005,6.64830330494316e-001,-1.48206642062816e+002
3.15478672240097e+005,-2.93736709271621e+000,-1.55275084398581e+002
3.97164117362142e+005,-6.67138631936881e+000,-1.61530335130982e+002
5.00000000000000e+005,-1.05012434344777e+001,-1.67082797078243e+002
Step,Information:,Run=11,Run:,11/100
5.00000000000000e+000,-3.51573091555660e+000,-1.53029593984789e+002
6.29462705897084e+000,1.71072454185744e+000,-1.64529828434725e+002
7.92446596230557e+000,6.59206921251175e+000,-1.78594814686946e+002
9.97631157484440e+000,1.10067513482781e+001,1.65005635769227e+002
1.25594321575479e+001,1.48394065454729e+001,1.46823261701494e+002
1.58113883008419e+001,1.80100512849212e+001,1.27725135321319e+002
1.99053585276749e+001,2.05001295351852e+001,1.08748638343191e+002
2.50593616813636e+001,2.23588556409058e+001,9.08637950231878e+001
3.15478672240097e+001,2.36851864353653e+001,7.47681232190456e+001
3.97164117362141e+001,2.45975916455078e+001,6.08101459435091e+001
5.00000000000000e+001,2.52081195978327e+001,4.90369794226271e+001
6.29462705897084e+001,2.56086480239801e+001,3.92982328944044e+001
7.92446596230557e+001,2.58678640642108e+001,3.13456236284355e+001
9.97631157484440e+001,2.60341050095405e+001,2.49026225423681e+001
1.25594321575479e+002,2.61400738827757e+001,1.97037672014368e+001
1.58113883008419e+002,2.62073384800457e+001,1.55124575191035e+001
1.99053585276749e+002,2.62498877944314e+001,1.21261091746550e+001
2.50593616813636e+002,2.62766924279908e+001,9.37486511008047e+000
3.15478672240097e+002,2.62934524367740e+001,7.11751297961492e+000
3.97164117362141e+002,2.63037511986030e+001,5.23652010581097e+000
5.00000000000000e+002,2.63097980812837e+001,3.63308012762595e+000
6.29462705897084e+002,2.63128930347372e+001,2.22252020792892e+000
7.92446596230557e+002,2.63137024119918e+001,9.30144913640615e-001
9.97631157484441e+002,2.63124012650893e+001,-3.12533018966883e-001
1.25594321575479e+003,2.63087114435314e+001,-1.57127360685904e+000
1.58113883008419e+003,2.63018439974509e+001,-2.91240615394792e+000
1.99053585276749e+003,2.62903356372245e+001,-4.40601737886679e+000
2.50593616813636e+003,2.62717499415092e+001,-6.12903727637287e+000
3.15478672240097e+003,2.62421937375664e+001,-8.16808836960628e+000
3.97164117362141e+003,2.61955803891567e+001,-1.06216991092619e+001
5.00000000000001e+003,2.61225662791836e+001,-1.36010143014395e+001
6.29462705897085e+003,2.60091250538306e+001,-1.72273940464706e+001
7.92446596230558e+003,2.58348683780218e+001,-2.16243491149402e+001
9.97631157484441e+003,2.55715625710986e+001,-2.69006743815595e+001
1.25594321575479e+004,2.51828648303553e+001,-3.31230010362887e+001
1.58113883008419e+004,2.46268427133000e+001,-4.02818561275589e+001
1.99053585276749e+004,2.38624650659057e+001,-4.82663437755895e+001
2.50593616813637e+004,2.28589107941220e+001,-5.68709781115618e+001
3.15478672240097e+004,2.16030431693273e+001,-6.58476883887340e+001
3.97164117362142e+004,2.00995963126322e+001,-7.49832249053541e+001
5.00000000000001e+004,1.83630784842679e+001,-8.41567030472614e+001
6.29462705897085e+004,1.64062369960269e+001,-9.33440738902555e+001
7.92446596230558e+004,1.42315312416879e+001,-1.02571658329497e+002
9.97631157484442e+004,1.18295585440445e+001,-1.11845852656470e+002
1.25594321575479e+005,9.18506408439619e+000,-1.21093323761857e+002
1.58113883008419e+005,6.28793724428896e+000,-1.30143307102886e+002
1.99053585276749e+005,3.14344705865163e+000,-1.38766552312189e+002
2.50593616813637e+005,-2.24429494307383e-001,-1.46751188243212e+002
3.15478672240097e+005,-3.77815772274419e+000,-1.53970268205550e+002
3.97164117362142e+005,-7.47605503953966e+000,-1.60407811807827e+002
5.00000000000000e+005,-1.12804338439990e+001,-1.66144964949610e+002
Step,Information:,Run=12,Run:,12/100
5.00000000000000e+000,-3.98606105062971e+000,-1.48989543294197e+002
6.29462705897084e+000,1.33164990066175e+000,-1.59881137185479e+002
7.92446596230557e+000,6.33730734888796e+000,-1.73315876858499e+002
9.97631157484440e+000,1.09130706563971e+001,1.70845483742312e+002
1.25594321575479e+001,1.49396478132226e+001,1.53043461718266e+002
1.58113883008419e+001,1.83233437199713e+001,1.34049711182893e+002
1.99053585276749e+001,2.10249195468158e+001,1.14865642615945e+002
2.50593616813636e+001,2.30733851068757e+001,9.65031712970778e+001
3.15478672240097e+001,2.45550387324716e+001,7.97562907822358e+001
3.97164117362141e+001,2.55853133745354e+001,6.50801528665087e+001
5.00000000000000e+001,2.62802347043634e+001,5.26051452328932e+001
6.29462705897084e+001,2.67386992566540e+001,4.22303811907694e+001
7.92446596230557e+001,2.70365481199348e+001,3.37286655771553e+001
9.97631157484440e+001,2.72280533257837e+001,2.68262673218113e+001
1.25594321575479e+002,2.73503357433458e+001,2.12509592463007e+001
1.58113883008419e+002,2.74280508100828e+001,1.67555345659208e+001
1.99053585276749e+002,2.74772649370505e+001,1.31261364749956e+001
2.50593616813636e+002,2.75083148591519e+001,1.01824943031480e+001
3.15478672240097e+002,2.75277877467444e+001,7.77443718882501e+000
3.97164117362141e+002,2.75398408122383e+001,5.77705698375973e+000
5.00000000000000e+002,2.75470573743481e+001,4.08567392088044e+000
6.29462705897084e+002,2.75509879311723e+001,2.61108871305752e+000
7.92446596230557e+002,2.75524783220111e+001,1.27526214750528e+000
9.97631157484441e+002,2.75518499693802e+001,7.40014689401055e-003
1.25594321575479e+003,2.75489690039280e+001,-1.25964641242103e+000
1.58113883008419e+003,2.75432189605854e+001,-2.59277554465483e+000
1.99053585276749e+003,2.75333725780711e+001,-4.06191371939540e+000
2.50593616813636e+003,2.75173393592007e+001,-5.74322021117902e+000
3.15478672240097e+003,2.74917453665596e+001,-7.72214410961993e+000
3.97164117362141e+003,2.74512813109460e+001,-1.00960475627996e+001
5.00000000000001e+003,2.73877420107831e+001,-1.29757197382435e+001
6.29462705897085e+003,2.72886972114011e+001,-1.64844599055558e+001
7.92446596230558e+003,2.71358304878441e+001,-2.07524997984976e+001
9.97631157484441e+003,2.69032434503681e+001,-2.59036972996292e+001
1.25594321575479e+004,2.65565205713769e+001,-3.20318375294548e+001
1.58113883008419e+004,2.60539629684505e+001,-3.91678625324118e+001
1.99053585276749e+004,2.53514732925214e+001,-4.72488109876910e+001
2.50593616813637e+004,2.44109723517115e+001,-5.61100039593725e+001
3.15478672240097e+004,2.32088500579248e+001,-6.55194664759462e+001
3.97164117362142e+004,2.17387935981384e+001,-7.52464664505910e+001
5.00000000000001e+004,2.00062396475072e+001,-8.51234307519129e+001
6.29462705897085e+004,1.80180584624324e+001,-9.50599029407542e+001
7.92446596230558e+004,1.57746004313183e+001,-1.05002146986686e+002
9.97631157484442e+004,1.32692834980721e+001,-1.14868601936939e+002
1.25594321575479e+005,1.04959736045293e+001,-1.24505656850934e+002
1.58113883008419e+005,7.45936700457805e+000,-1.33696406597654e+002
1.99053585276749e+005,4.18120474679710e+000,-1.42219965630859e+002
2.50593616813637e+005,6.98159243671863e-001,-1.49922186100442e+002
3.15478672240097e+005,-2.94640329639246e+000,-1.56755184020159e+002
3.97164117362142e+005,-6.71116864656825e+000,-1.62774134452880e+002
5.00000000000000e+005,-1.05623269386573e+001,-1.68108808986139e+002
Step,Information:,Run=13,Run:,13/100
5.00000000000000e+000,-4.21481876227323e+000,-1.49923122456365e+002
6.29462705897084e+000,1.09498238921223e+000,-1.60640136984759e+002
7.92446596230557e+000,6.09472952141712e+000,-1.73932973853538e+002
9.97631157484440e+000,1.06658645258014e+001,1.70345085161037e+002
1.25594321575479e+001,1.46888269831335e+001,1.52640781460065e+002
1.58113883008419e+001,1.80699180537091e+001,1.33729834858062e+002
1.99053585276749e+001,2.07699113042453e+001,1.14615512831499e+002
2.50593616813636e+001,2.28176714294494e+001,9.63104609704601e+001
3.15478672240097e+001,2.42992103376609e+001,7.96096075614539e+001
3.97164117362141e+001,2.53296653948302e+001,6.49697616227215e+001
5.00000000000000e+001,2.60248553928804e+001,5.25233869532162e+001
6.29462705897084e+001,2.64835718097238e+001,4.21716131497596e+001
7.92446596230557e+001,2.67816201038840e+001,3.36889455961814e+001
9.97631157484440e+001,2.69732711598757e+001,2.68030094321762e+001
1.25594321575479e+002,2.70956572040953e+001,2.12426662377625e+001
1.58113883008419e+002,2.71734473131690e+001,1.67616272599926e+001
1.99053585276749e+002,2.72227204262639e+001,1.31468674456292e+001
2.50593616813636e+002,2.72538244972463e+001,1.02189299230545e+001
3.15478672240097e+002,2.72733577664979e+001,7.82849713799951e+000
3.97164117362141e+002,2.72854902245582e+001,5.85160668098151e+000
5.00000000000000e+002,2.72928222099394e+001,4.18467057697159e+000
6.29462705897084e+002,2.72969290513316e+001,2.73978574809497e+000
7.92446596230557e+002,2.72986945136085e+001,1.44047979712460e+000
9.97631157484441e+002,2.72984991123044e+001,2.17872170002527e-001
1.25594321575479e+003,2.72963017390114e+001,-9.92839557088572e-001
1.58113883008419e+003,2.72916317551991e+001,-2.25567956568185e+000
1.99053585276749e+003,2.72834907154055e+001,-3.63708173665614e+000
2.50593616813636e+003,2.72701454641481e+001,-5.20902853181862e+000
3.15478672240097e+003,2.72487755645071e+001,-7.05211949328154e+000
3.97164117362141e+003,2.72149176935049e+001,-9.25838270356046e+000
5.00000000000001e+003,2.71616321685609e+001,-1.19333344197414e+001
6.29462705897085e+003,2.70783173474374e+001,-1.51962578985151e+001
7.92446596230558e+003,2.69491534880520e+001,-1.91768564036822e+001
9.97631157484441e+003,2.67513398159855e+001,-2.40054850317459e+001
1.25594321575479e+004,2.64536870204234e+001,-2.97938420326409e+001
1.58113883008419e+004,2.60167342803719e+001,-3.66051920455255e+001
1.99053585276749e+004,2.53959742951385e+001,-4.44204041255813e+001
2.50593616813637e+004,2.45489732789767e+001,-5.31174652545871e+001
3.15478672240097e+004,2.34443584341254e+001,-6.24870459074868e+001
3.97164117362142e+004,2.20674704650746e+001,-7.22892906295574e+001
5.00000000000001e+004,2.04181566602052e+001,-8.23221185329140e+001
6.29462705897085e+004,1.85018726181196e+001,-9.24548459213770e+001
7.92446596230558e+004,1.63206374188111e+001,-1.02605571197686e+002
9.97631157484442e+004,1.38703407444727e+001,-1.12682597831989e+002
1.25594321575479e+005,1.11462609903560e+001,-1.22534623696262e+002
1.58113883008419e+005,8.15292159460319e+000,-1.31948756834270e+002
1.99053585276749e+005,4.91107299376216e+000,-1.40701915737167e+002
2.50593616813637e+005,1.45673987459933e+000,-1.48630979572439e+002
3.15478672240097e+005,-2.16641661201509e+000,-1.55676990228185e+002
3.97164117362142e+005,-5.91599505245943e+000,-1.61886608304277e+002
5.00000000000000e+005,-9.75677998103716e+000,-1.67385444012870e+002
Step,Information:,Run=14,Run:,14/100
5.00000000000000e+000,-4.69416416743424e+000,-1.49541747512636e+002
6.29462705897084e+000,6.18695531734230e-001,-1.60349538874217e+002
7.92446596230557e+000,5.62013227978020e+000,-1.73720561255126e+002
9.97631157484440e+000,1.01917082543693e+001,1.70489082936409e+002
1.25594321575479e+001,1.42137829244999e+001,1.52724915543731e+002
